1,5.4946377706329965
2,5.6044916557484505
3,5.715927698696345
4,5.829091012155579
5,5.943969769161727
6,6.060249333890186
7,6.177727527996394
8,6.297021164047607
9,6.4183290415675485
10,6.54181728190172
11,6.66689231134405
12,6.793928425034156
13,6.923016491273676
14,7.054254061632188
15,7.188639924591749
16,7.32642309260982
17,7.46878610072037
18,7.617676159697437
19,7.773915517776378
20,7.9375800846320175
21,8.109131599565217
22,8.287626340124138
23,8.473630883970221
24,8.664789694341666
25,8.861235302608883
26,9.060771616270458
27,9.265287066681712
28,9.474564102520834
29,9.689552047795999
30,9.91083559808719
31,10.138997561875803
32,10.374966447005775
33,10.620792242595105
34,10.877352249635445
35,11.144470434840652
36,11.421652475222318
37,11.708532103629913
38,12.007436673511936
39,12.317073942764857
40,12.637194003170029
41,12.971384641492586
42,13.320696160614796
43,13.684397827193262
44,14.05902608693064
45,14.44119901504727
46,14.825217837931854
47,15.206886217060894
48,15.5795652039565
49,15.935926763725991
50,16.2688050811201
51,16.577409004875214
52,16.861895034371628
53,17.120796779005758
54,17.350804341435026
55,17.555007458801985
56,17.736231511812527
57,17.89967305337158
58,18.04506161635243
59,18.1757193502754
60,18.293994426930926
61,18.399966985939432
62,18.493827116493684
63,18.57987608912969
64,18.65974632115566
65,18.73456573554035
66,18.806108725017875
67,18.87545660223723
68,18.94321173327904
69,19.010049913431285
70,19.076132910044315
71,19.14427645932208
72,19.216115105454872
73,19.291761403835345
74,19.370011544469357
75,19.449367321112256
76,19.525938179762296
77,19.598024574512657
78,19.667037212858656
79,19.73668401245964
80,19.80693513275328
81,19.878611954528033
82,19.94919620288146
83,20.01669069569483
84,20.08222523424176
85,20.144867123720296
86,20.203779252873154
87,20.259612734277688
88,20.31193245330584
89,20.361536361687804
90,20.40867830958532
91,20.453684152849814
92,20.49664918959035
93,20.53798934801386
94,20.577122942010355
95,20.615543937379577
96,20.653074127469942
97,20.688958106058834
98,20.72252291997627
99,20.755775502514975
100,20.78760609174882
101,20.820607602627177
102,20.85350564153163
103,20.88583235062429
104,20.918604435184584
105,20.951429352314598
106,20.984118679348548
107,21.016239854620416
108,21.04754909155512
109,21.07850197956639
110,21.10895912856491
111,21.13916616480177
112,21.167962242813978
113,21.19474962667088
114,21.22111483841146
115,21.248457469106594
116,21.278601799028458
117,21.30881846719495
118,21.33970385434758
119,21.370798960441373
120,21.401970116971466
121,21.434994732654737
122,21.46713253382627
123,21.50114104680993
124,21.536680803356244
125,21.57083930288183
126,21.60363412173671
127,21.637932725342758
128,21.67142902198791
129,21.703884990812213
130,21.734493741971782
131,21.766031251523778
132,21.80057225143978
133,21.83805254164906
134,21.876346161966406
135,21.918561716076262
136,21.960176715272393
137,21.996721193789917
138,22.028855508221547
139,22.062004724111056
140,22.095950313444177
141,22.128660247286014
142,22.161695078667925
143,22.193791848699828
144,22.225602191924615
145,22.257726203300727
146,22.290799273246314
147,22.324330775685088
148,22.356455065439913
149,22.384152235664093
150,22.40953008645912
151,22.433420561191863
152,22.470934207162163
153,22.50638850585049
154,22.534796215267544
155,22.563271841784353
156,22.589779854929837
157,22.61083768953084
158,22.62387495238697
159,22.647807519661406
160,22.676071769683492
161,22.70736189792268
162,22.734112658528666
163,22.7658346175513
164,22.792966559168043
165,22.817964901382297
166,22.842060881450074
167,22.863405003639535
168,22.886562159371685
169,22.911460562350562
170,22.934564139225394
171,22.95664371616971
172,22.978355917782576
173,23.002270621322946
174,23.024417832067034
175,23.043725271690906
176,23.06447558095855
177,23.085131849420854
178,23.107817209709506
179,23.131732720791728
180,23.153937491874977
181,23.17865171552606
182,23.200787030215363
183,23.221716685097967
184,23.241286688095272
185,23.260417533243857
186,23.279957682357026
187,23.30255576648574
188,23.324025002255524
189,23.343580375907305
190,23.36328656466295
191,23.380482391966858
192,23.399001094785167
193,23.418471160599093
194,23.43916432581144
195,23.45864018446454
196,23.47717741020666
197,23.492904713983005
198,23.515554649947596
199,23.537680582676938
200,23.55670921203576
201,23.57404969927816
202,23.591434671574962
203,23.609755354975697
204,23.628866021528747
205,23.64522093951931
206,23.660492515123718
207,23.67669650515529
208,23.69584643242751
209,23.715140245305196
210,23.73443420534229
211,23.753552686716162
212,23.770682458732868
213,23.785869152687866
214,23.80028124358133
215,23.81702377065278
216,23.83344808501035
217,23.850047765759257
218,23.865757353940047
219,23.87685783734484
220,23.887776377032974
221,23.90631453874089
222,23.928585237892914
223,23.945275542426103
224,23.95967517722577
225,23.974206831153953
226,23.987085403733225
227,24.000587726765982
228,24.017092658968206
229,24.03241879041705
230,24.047069838688437
231,24.06114244730886
232,24.0741410922845
233,24.08662114577803
234,24.09970992535332
235,24.11456077304543
236,24.128448120106572
237,24.141351797639427
238,24.154649137616833
239,24.167415133917967
240,24.179611283665814
241,24.191638563146412
242,24.202781816694806
243,24.21842277145748
244,24.232493937686396
245,24.245369706917785
246,24.25719811692928
247,24.270085780589618
248,24.28181891343631
249,24.294671186077615
250,24.30700685894805
251,24.318394760918217
252,24.327581612349995
253,24.33896432041645
254,24.35416192744298
255,24.366080228911365
256,24.37744267828585
257,24.389064451860513
258,24.40038228042709
259,24.411028642753813
260,24.421595491974873
261,24.431962210216774
262,24.44404447049278
263,24.45579605632294
264,24.46685798520231
265,24.477249916807658
266,24.486888978400625
267,24.496924980263543
268,24.50870649520605
269,24.519419474629675
270,24.53055222651383
271,24.540509968143613
272,24.550397836502736
273,24.56010643389057
274,24.569698133110286
275,24.580965799739495
276,24.592133338800256
277,24.602683156020333
278,24.612705107360455
279,24.62166010565045
280,24.631833741053136
281,24.642419402961714
282,24.65306457288112
283,24.66219265306202
284,24.670020447039995
285,24.681228692540408
